date,neer,ktb_1y,ktb_10y,kospi,cycle_raw,policy_raw,trade_raw,risk_raw,cycle,policy,trade,risk,cycle_z,policy_z,trade_z,risk_z,n_themes,macro_sign,macro_z
2021-07-19,103.65312054435194,0.93,1.972,3244.04,-0.2557966099258961,-0.2390000000000001,0.022898096019094538,-0.4432913048989655,-1.0,-1.0,1.0,-1.0,-1.0,-0.3205913202827826,0.3033108389793292,-1.0,4,-0.5,-0.5043201203258634
2021-07-20,103.4645252626128,0.917,1.893,3232.7,-0.2557966099258961,-0.235,0.0231974519558662,-0.4279195781497135,-1.0,-1.0,1.0,-1.0,-1.0,-0.3151967707913898,0.3073944518780774,-0.9997728702393007,4,-0.5,-0.5018937972881533
2021-07-21,103.02288950824368,0.908,1.878,3215.91,-0.2557966099258961,-0.23399999999999999,0.020320814505017992,-0.4239915221978414,-1.0,-1.0,1.0,-1.0,-1.0,-0.31382757350537277,0.26938529008873563,-0.9898678252950227,4,-0.5,-0.5085775271779149
2021-07-22,102.9372847151258,0.915,1.921,3250.21,-0.2557966099258961,-0.23099999999999998,0.01843638035384121,-0.42244282552802803,-1.0,-1.0,1.0,-1.0,-1.0,-0.3097788401711309,0.24450661121255746,-0.9855404120060975,4,-0.5,-0.5127031602411678
2021-07-23,102.82811192815952,0.917,1.888,3254.42,-0.2557966099258961,-0.237,0.015100094240040995,-0.42197356437911104,-1.0,-1.0,1.0,-1.0,-1.0,-0.3177951811446185,0.20034736335727965,-0.9837415397372674,4,-0.5,-0.5252973393811515
2021-07-26,103.00810506124188,0.912,1.863,3224.95,-0.2557966099258961,-0.24,0.013917016016518957,-0.4187279409698105,-1.0,-1.0,1.0,-1.0,-1.0,-0.32178580972720905,0.18473139625891305,-0.9754989154742025,4,-0.5,-0.5281383322356247
2021-07-27,102.72544910568716,0.916,1.868,3232.53,-0.2557966099258961,-0.245,0.01345721966647151,-0.4296477719963326,-1.0,-1.0,1.0,-1.0,-1.0,-0.32845355771656026,0.1787067467858368,-1.0,4,-0.5,-0.5374367027326808
2021-07-28,102.91419528032036,0.934,1.862,3236.86,-0.2557966099258961,-0.263,0.01788608699076466,-0.42270095707786903,-1.0,-1.0,1.0,-1.0,-1.0,-0.35253195782738594,0.23762047176146645,-0.9833157519230699,4,-0.5,-0.5245568094972474
2021-07-29,102.60639763449916,0.941,1.889,3242.65,-0.2557966099258961,-0.2639999999999999,0.013738426180915475,-0.407158829574446,-1.0,-1.0,1.0,-1.0,-1.0,-0.35381884616747455,0.18259792828243077,-0.946576811917607,4,-0.5,-0.5294494324506627
2021-07-30,102.92845814478656,0.936,1.874,3202.32,-0.2557966099258961,-0.263,0.015544523883441741,-0.39231348036089086,-1.0,-1.0,1.0,-1.0,-1.0,-0.35242646930492344,0.20669203373142592,-0.9115782038818036,4,-0.5,-0.5143281598638253
2021-08-02,102.92535853258342,0.944,1.907,3223.04,-0.2614036987332868,-0.2799999999999999,0.016050595241083876,-0.4019432309220049,-1.0,-1.0,1.0,-1.0,-1.0,-0.3751367526472109,0.21351275555149313,-0.9334105880926167,4,-0.5,-0.5237586462970836
2021-08-03,102.50977708503687,0.952,1.89,3237.14,-0.2614036987332868,-0.29399999999999993,0.009239015589383115,-0.4115600469226153,-1.0,-1.0,1.0,-1.0,-1.0,-0.393807028639952,0.12295640116136301,-0.955139240604339,4,-0.5,-0.556497467020732
2021-08-04,102.5540246870533,0.944,1.866,3280.38,-0.2614036987332868,-0.2889999999999999,0.006429319550712798,-0.4213669376973051,-1.0,-1.0,1.0,-1.0,-1.0,-0.38702978015515405,0.08560163512147476,-0.9772297073843392,4,-0.5,-0.5696644631045047
2021-08-05,103.02402423180511,0.949,1.878,3276.13,-0.2614036987332868,-0.2919999999999999,0.014665693629760668,-0.4082605627581288,-1.0,-1.0,1.0,-1.0,-1.0,-0.3909643427198136,0.19534750918297752,-0.9462586730200759,4,-0.5,-0.535468876639228
2021-08-06,103.28124815509337,0.972,1.9,3270.36,-0.2614036987332868,-0.32299999999999995,0.01754375162060473,-0.3954076752491627,-1.0,-1.0,1.0,-1.0,-1.0,-0.43234574532249337,0.23378159428905876,-0.9159784852165905,4,-0.5,-0.5286356590625062
2021-08-09,103.571890445444,0.978,1.914,3260.42,-0.2614036987332868,-0.32499999999999996,0.01979315120256686,-0.3792303290302803,-1.0,-1.0,1.0,-1.0,-1.0,-0.43489538760332835,0.26386352456885903,-0.8781090024325887,4,-0.5,-0.5122852163667645
2021-08-10,103.4260959435646,0.978,1.916,3243.19,-0.2614036987332868,-0.32299999999999995,0.013730268011086011,-0.36919169926629336,-1.0,-1.0,1.0,-1.0,-1.0,-0.43209541630389847,0.18311860311074665,-0.8545255236653196,4,-0.5,-0.5258755842146179
2021-08-11,103.12533778764434,0.977,1.934,3220.62,-0.2614036987332868,-0.30899999999999994,0.009958465249352066,-0.3454763142468443,-1.0,-1.0,1.0,-1.0,-1.0,-0.4132638928967239,0.13287323690707017,-0.7994074212912547,4,-0.5,-0.519949519320227
2021-08-12,102.4690935439336,0.986,1.922,3208.38,-0.2614036987332868,-0.32199999999999995,0.0036820661945355937,-0.32870833454093384,-1.0,-1.0,1.0,-1.0,-1.0,-0.4305295337959019,0.04915007679709272,-0.7604484248125223,4,-0.5,-0.5354569704528329
2021-08-13,102.09961746927767,0.994,1.924,3171.29,-0.2614036987332868,-0.32199999999999995,-0.0007341419703861263,-0.30936057695171904,-1.0,-1.0,-1.0,-1.0,-1.0,-0.43040934192904673,-0.009803717239073053,-0.7155959298111743,4,-1.0,-0.5389522472448235
2021-08-17,101.25291147846482,0.994,1.886,3143.09,-0.2614036987332868,-0.32699999999999996,-0.008235560138863285,-0.29614116096106424,-1.0,-1.0,-1.0,-1.0,-1.0,-0.43696570973710464,-0.11001552883962404,-0.6849640373758582,4,-1.0,-0.5579863189881468
2021-08-18,100.71368210159544,0.993,1.881,3158.93,-0.2614036987332868,-0.31999999999999995,-0.014458310764831062,-0.3104486516682668,-1.0,-1.0,-1.0,-1.0,-1.0,-0.42749578289544377,-0.19319404410927474,-0.7179621399290036,4,-1.0,-0.5846629917334305
2021-08-19,101.04584175043992,0.989,1.868,3097.83,-0.2614036987332868,-0.32499999999999996,-0.009035827088426984,-0.3179157549836522,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4340527840639189,-0.12077865915446942,-0.7351130267525118,4,-1.0,-0.572486117492725
2021-08-20,101.0325818533651,0.999,1.853,3060.51,-0.2614036987332868,-0.33699999999999997,-0.007883660872823661,-0.30017116232059976,-1.0,-1.0,-1.0,-1.0,-1.0,-0.44993889754091715,-0.10541484280379688,-0.6940195785702845,4,-1.0,-0.5623433297287497
2021-08-23,100.84749874991216,1.015,1.889,3090.21,-0.2614036987332868,-0.34799999999999986,-0.012633937850008436,-0.3474019132943385,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4644675583779741,-0.16898144316540545,-0.8029930445680301,4,-1.0,-0.6091105115278524
2021-08-24,100.945783782618,1.042,1.939,3138.3,-0.2614036987332868,-0.359,-0.008114631687861085,-0.3510984655951156,-1.0,-1.0,-1.0,-1.0,-1.0,-0.47897290742839066,-0.10857239017827099,-0.8112949575803551,4,-1.0,-0.5997100637967542
2021-08-25,101.31141599490468,1.05,1.936,3146.81,-0.2614036987332868,-0.38,-0.005951899919864445,-0.34523393775694156,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5067759012222792,-0.07966469219950009,-0.7975274562716052,4,-1.0,-0.5959920124233461
2021-08-26,101.30066018745524,1.059,1.928,3128.53,-0.2614036987332868,-0.3869999999999999,-0.002220410325938893,-0.32233399008585084,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5158832861814436,-0.029731469711378786,-0.7444976295305303,4,-1.0,-0.5725280963558381
2021-08-27,101.23739548971442,1.068,1.939,3133.9,-0.2614036987332868,-0.391,-0.005347258349515549,-0.32247524117365006,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5209803673972072,-0.07162690125162219,-0.7446957322665704,4,-1.0,-0.5843257502288499
2021-08-30,100.92591203879412,1.064,1.913,3144.19,-0.2614036987332868,-0.382,-0.007144557133991647,-0.3328654724997208,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5087730922449335,-0.09573584985684448,-0.7685256451564616,4,-1.0,-0.59325864681456
2021-08-31,101.33248315479716,1.064,1.912,3199.27,-0.2614036987332868,-0.3630000000000001,-0.003651149646971774,-0.34097161531978915,-1.0,-1.0,-1.0,-1.0,-1.0,-0.48328940620090616,-0.0489436973952216,-0.7870467093135343,4,-1.0,-0.5798199532274155
2021-09-01,101.34836635545769,1.066,1.942,3207.02,-0.19407604688420085,-0.3440000000000001,-0.001069380109399276,-0.3551990187794113,-1.0,-1.0,-1.0,-1.0,-1.0,-0.45784843303597983,-0.01434085135695053,-0.819634005075063,4,-1.0,-0.5729558223669984
2021-09-02,101.78305832024937,1.046,1.941,3175.85,-0.19407604688420085,-0.30000000000000004,0.002659090443726697,-0.33007149259247387,-1.0,-1.0,1.0,-1.0,-1.0,-0.3992046603074105,0.03567465454028293,-0.7615003326355163,4,-0.5,-0.531257584600661
2021-09-03,101.50275768787552,1.043,1.943,3201.06,-0.19407604688420085,-0.32299999999999995,0.0021917162964637527,-0.33533269873452076,-1.0,-1.0,1.0,-1.0,-1.0,-0.42969873076840975,0.02941669332265204,-0.7734688583766564,4,-0.5,-0.5434377239556035
2021-09-06,101.73898725836952,1.043,1.97,3203.33,-0.19407604688420085,-0.32199999999999995,0.0045527638936198045,-0.3261119505756465,-1.0,-1.0,1.0,-1.0,-1.0,-0.4282588081509204,0.0611323262425842,-0.752065344386747,4,-0.5,-0.5297979565737708
2021-09-07,101.65221325858482,1.041,1.975,3187.42,-0.19407604688420085,-0.30999999999999994,0.004049374928492,-0.3329005263568604,-1.0,-1.0,1.0,-1.0,-1.0,-0.4122060743184032,0.05439628812826123,-0.7675623242822917,4,-0.5,-0.5313430276181085
2021-09-08,101.73346268193283,1.047,2.016,3162.99,-0.19407604688420085,-0.29899999999999993,0.0067732826015074465,-0.3181657559384421,-1.0,-1.0,1.0,-1.0,-1.0,-0.39750089022443497,0.09102661880257643,-0.7334816691523784,4,-0.5,-0.5099889851435593
2021-09-09,101.30263578373427,1.061,2.0,3114.7,-0.19407604688420085,-0.32799999999999996,0.00013708674991796954,-0.2954685852354894,-1.0,-1.0,1.0,-1.0,-1.0,-0.43593813529095155,0.0018430731468761776,-0.6811161147762024,4,-0.5,-0.5288027942300695
2021-09-10,100.72398237301084,1.074,2.006,3125.76,-0.19407604688420085,-0.3640000000000001,-0.006233450307016497,-0.31337902164708353,-1.0,-1.0,-1.0,-1.0,-1.0,-0.48361151150322407,-0.08383638879090582,-0.7223127237723451,4,-1.0,-0.5724401560166188
2021-09-13,100.6755865338766,1.086,2.037,3127.86,-0.19407604688420085,-0.3780000000000001,-0.0048645081099714105,-0.30794807056932616,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5020137089303741,-0.0654493361277129,-0.7097210265938332,4,-1.0,-0.56929601791298
2021-09-14,100.31178606701006,1.09,2.06,3148.83,-0.19407604688420085,-0.3760000000000001,-0.011639311639300765,-0.3153423365078931,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4991641285841263,-0.15664774024289782,-0.7266670365664559,4,-1.0,-0.59561972634837
2021-09-15,100.5110410692184,1.073,2.025,3153.4,-0.19407604688420085,-0.364,-0.006666664832189362,-0.30209043085631504,-1.0,-1.0,-1.0,-1.0,-1.0,-0.48306270515460303,-0.08975534629057567,-0.6960735417838059,4,-1.0,-0.5672228983072461
2021-09-16,100.4603387561342,1.078,2.043,3130.09,-0.19407604688420085,-0.3790000000000001,-0.009488430825589589,-0.2907975810179092,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5027720783104719,-0.12778734996999422,-0.6700260787792226,4,-1.0,-0.5751463767649222
2021-09-17,100.77095352386615,1.082,2.068,3140.51,-0.19407604688420085,-0.3820000000000001,-0.007650676306279358,-0.30070069852767833,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5065500853356124,-0.10307270907458116,-0.6927924543473851,4,-1.0,-0.5756038121893947
2021-09-23,100.3714327620423,1.086,2.099,3127.58,-0.19407604688420085,-0.3810000000000001,-0.012678695608814294,-0.3095032708201233,-1.0,-1.0,-1.0,-1.0,-1.0,-0.505025289210822,-0.17086093122532633,-0.7129974960733049,4,-1.0,-0.5972209291273634
2021-09-24,100.12051921033462,1.085,2.152,3125.24,-0.19407604688420085,-0.385,-0.016538926908558516,-0.310808977644701,-1.0,-1.0,-1.0,-1.0,-1.0,-0.510122040331381,-0.2229334536421187,-0.715926770546694,4,-1.0,-0.6122455661300484
2021-09-27,100.66152364948309,1.081,2.168,3133.64,-0.19407604688420085,-0.382,-0.021039743697000013,-0.32515716491794383,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5059485293878779,-0.2836445155557013,-0.7488536828732073,4,-1.0,-0.6346116819541967
2021-09-28,100.61962608504784,1.103,2.256,3097.92,-0.19407604688420085,-0.40900000000000003,-0.025367130476292132,-0.3464716803455955,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5414571601493346,-0.34200612573395056,-0.7977416392807445,4,-1.0,-0.6703012312910074
2021-09-29,100.2444618617558,1.1,2.223,3060.27,-0.19407604688420085,-0.41400000000000003,-0.029333702470376366,-0.33332528777872034,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5478147581613788,-0.3954753642346691,-0.7673227739241041,4,-1.0,-0.677653224080038
2021-09-30,100.19382193529506,1.096,2.237,3068.82,-0.19407604688420085,-0.42200000000000004,-0.031982737855416055,-0.36432457089333775,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5581223617894792,-0.43115190810049675,-0.8384094353836077,4,-1.0,-0.706920926318396
2021-10-01,100.12081145932376,1.102,2.258,3019.18,-0.1489066117942679,-0.42800000000000005,-0.028805532145440793,-0.348060670998933,-1.0,-1.0,-1.0,-1.0,-0.8910519977411894,-0.5657672328871327,-0.3883172971361799,-0.8007783891922532,4,-1.0,-0.6614787292391888
2021-10-05,99.778041295668,1.102,2.291,2962.17,-0.1489066117942679,-0.43400000000000005,-0.032841418363239505,-0.3187060977613921,-1.0,-1.0,-1.0,-1.0,-0.8905233243769097,-0.5733954443821748,-0.4426762037270017,-0.7331447546734586,4,-1.0,-0.6599349317898862
2021-10-06,99.8131037033358,1.137,2.399,2908.31,-0.1489066117942679,-0.469,-0.030320683928009906,-0.3001298785718334,-1.0,-1.0,-1.0,-1.0,-0.8899971735117571,-0.6192456786433673,-0.40868108902234834,-0.6903680958868831,4,-1.0,-0.652073009266089
2021-10-07,99.62833547734738,1.126,2.387,2959.46,-0.1489066117942679,-0.44699999999999984,-0.03327366839811052,-0.2998330171455363,-1.0,-1.0,-1.0,-1.0,-0.8894735294205078,-0.5898665161050474,-0.4484311118365894,-0.6896421781967612,4,-1.0,-0.6543533338897265
2021-10-08,99.60728228811116,1.124,2.374,2956.3,-0.1489066117942679,-0.43700000000000006,-0.03384793789622531,-0.29021998719821035,-1.0,-1.0,-1.0,-1.0,-0.8889523765109694,-0.5763652278741486,-0.45611122226629,-0.6675123546089183,4,-1.0,-0.6472352953150815
2021-10-12,99.46497312896749,1.156,2.447,2916.38,-0.1489066117942679,-0.47099999999999986,-0.038458471430242724,-0.2734509102701634,-1.0,-1.0,-1.0,-1.0,-0.8884336993225486,-0.6208175363565978,-0.518106660879042,-0.628959935815271,4,-1.0,-0.6640794580933649
2021-10-13,99.02209718972212,1.151,2.401,2944.41,-0.1489066117942679,-0.46799999999999997,-0.041223701968327475,-0.27643534393378894,-1.0,-1.0,-1.0,-1.0,-0.8879174825248413,-0.6164828405743035,-0.5551720955848883,-0.6358356842983387,4,-1.0,-0.6738520257455929
2021-10-14,99.23255024711382,1.142,2.351,2988.64,-0.1489066117942679,-0.45199999999999996,-0.041710723670028926,-0.2816367368754308,-1.0,-1.0,-1.0,-1.0,-0.8874037109162392,-0.5950698748548902,-0.5615342398248367,-0.6478005306361339,4,-1.0,-0.672952089058025
2021-10-15,99.67636297196302,1.135,2.356,3015.06,-0.1489066117942679,-0.44600000000000006,-0.04389357709658803,-0.293159353699952,-1.0,-1.0,-1.0,-1.0,-0.8868923694225536,-0.5868507769477271,-0.5906747333060389,-0.6742795296068502,4,-1.0,-0.6846743523207924
2021-10-18,100.12524163109768,1.161,2.4,3006.68,-0.1489066117942679,-0.481,-0.04104872367064161,-0.30449433196555165,-1.0,-1.0,-1.0,-1.0,-0.8863834430956592,-0.6324938570094173,-0.5522118168142397,-0.7002977270994969,4,-1.0,-0.6928467110047033
2021-10-19,99.9191522608666,1.157,2.379,3029.04,-0.1489066117942679,-0.486,-0.045704557821018454,-0.3211515381262421,-1.0,-1.0,-1.0,-1.0,-0.8858769171121541,-0.6386464679928406,-0.6145551248438776,-0.7385065647455559,4,-1.0,-0.7193962686736071
2021-10-20,100.0871620326898,1.151,2.392,3013.13,-0.1489066117942679,-0.477,-0.04436249603597542,-0.32409484372394415,-1.0,-1.0,-1.0,-1.0,-0.8853727767720372,-0.626425077867932,-0.5962561216278205,-0.7451656370583751,4,-1.0,-0.7133049033315412
2021-10-21,100.46300726801265,1.144,2.388,3007.33,-0.1489066117942679,-0.47099999999999986,-0.039985876330296044,-0.32378551090222557,-1.0,-1.0,-1.0,-1.0,-0.8848710074974027,-0.6181693268400074,-0.5372776585134069,-0.7443468990006057,4,-1.0,-0.6961662229628557
2021-10-22,100.52215888540944,1.17,2.411,3006.16,-0.1489066117942679,-0.4909999999999999,-0.04091171760024448,-0.3185958536271434,-1.0,-1.0,-1.0,-1.0,-0.8843715948311517,-0.6439888553041483,-0.5495459506848387,-0.7323258225606946,4,-1.0,-0.7025580558452083
2021-10-25,100.29436579776213,1.184,2.426,3020.54,-0.1489066117942679,-0.4989999999999999,-0.0442226504014025,-0.31450286482531503,-1.0,-1.0,-1.0,-1.0,-0.8838745244357201,-0.6540308357716007,-0.593774506625164,-0.7228398649771751,4,-1.0,-0.713629932952415
2021-10-26,100.82683240809646,1.216,2.457,3049.08,-0.1489066117942679,-0.5359999999999999,-0.04179569411561701,-0.33427794710725806,-1.0,-1.0,-1.0,-1.0,-0.8833797820918228,-0.7019606092600992,-0.5609997862109092,-0.7681497161492803,4,-1.0,-0.7286224734280278
2021-10-27,101.27597705930272,1.299,2.487,3025.49,-0.1489066117942679,-0.6239999999999999,-0.03788080630541124,-0.32742828134609925,-1.0,-1.0,-1.0,-1.0,-0.8828873536972134,-0.8163001804677026,-0.5083410706863589,-0.7522932092051532,4,-1.0,-0.739955453514107
2021-10-28,101.10304522708051,1.32,2.397,3009.55,-0.1489066117942679,-0.647,-0.039716404157498886,-0.32317009084997933,-1.0,-1.0,-1.0,-1.0,-0.8823972252654605,-0.8453797882090672,-0.5328300685503062,-0.7424076516500294,4,-1.0,-0.750753683418716
2021-10-29,100.81096525270245,1.41,2.575,2970.68,-0.1489066117942679,-0.7329999999999999,-0.0483696209295168,-0.3283221652079446,-1.0,-1.0,-1.0,-1.0,-0.8819093829247395,-0.9562835629231061,-0.6485693817872903,-0.7541254860172455,4,-1.0,-0.8102219534130954
2021-11-01,101.11229812859968,1.471,2.506,2978.94,-0.20052691220801305,-0.797,-0.047609308350973656,-0.3198912625888251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6380476602471641,-0.7346699802791414,4,-1.0,-0.8431794101315764
2021-11-02,100.62474512419956,1.456,2.48,3013.49,-0.20052691220801305,-0.7779999999999999,-0.053359061548038156,-0.3349008147650233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7145952566227389,-0.7690027709708157,4,-1.0,-0.8708995068983887
2021-11-03,100.700425641202,1.438,2.47,2975.71,-0.20052691220801305,-0.7579999999999999,-0.049450202117721886,-0.3458791299094386,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9838585057912475,-0.6618706590932109,-0.7940339451804067,4,-1.0,-0.8599407775162162
2021-11-04,100.16522012453332,1.429,2.428,2983.22,-0.20052691220801305,-0.7310000000000001,-0.05732566742895706,-0.3261045683372977,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9474073149051848,-0.7666247412746545,-0.748529906171241,4,-1.0,-0.86564049058777
2021-11-05,100.32507078987231,1.397,2.35,2969.27,-0.20052691220801305,-0.6950000000000001,-0.05168412256521204,-0.2961916715780562,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8995534670333594,-0.6907377524904844,-0.6798447077232295,4,-1.0,-0.8175339818117683
2021-11-08,99.7801260338251,1.37,2.329,2960.2,-0.20052691220801305,-0.6770000000000002,-0.055371146329739496,-0.28853145307831124,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8751598923024659,-0.7394431583550529,-0.6622560122101464,4,-1.0,-0.8192147657169163
2021-11-09,99.7587061945202,1.332,2.293,2962.46,-0.20052691220801305,-0.651,-0.05427927823741818,-0.2661018779126181,-1.0,-1.0,-1.0,-1.0,-1.0,-0.840585629609249,-0.7243362339349737,-0.6108109432777016,4,-1.0,-0.7939332017054811
2021-11-10,100.2092070466243,1.32,2.309,2930.17,-0.20052691220801305,-0.6310000000000001,-0.049133916650673015,-0.25274022952066705,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8138924665295532,-0.6553196356564523,-0.5801974993029083,4,-1.0,-0.7623524003722285
2021-11-11,100.20489686191334,1.317,2.341,2924.92,-0.20052691220801305,-0.623,-0.052346942482721204,-0.24016261602788347,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8027444570659859,-0.697720892990988,-0.5513963862730615,4,-1.0,-0.7629654340825088
2021-11-12,99.98888327179468,1.314,2.344,2968.8,-0.20052691220801305,-0.6100000000000001,-0.06093207001528356,-0.24851537078386976,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7852228517086416,-0.8113620221309681,-0.5706364052175945,4,-1.0,-0.791805319764301
2021-11-15,100.39289655315268,1.294,2.298,2999.52,-0.20052691220801305,-0.5840000000000001,-0.05803026627886698,-0.2387095769854468,-1.0,-1.0,-1.0,-1.0,-1.0,-0.751087557765068,-0.7720653460871063,-0.5481946924060197,4,-1.0,-0.7678368990645484
2021-11-16,100.32765659685847,1.305,2.333,2997.21,-0.20052691220801305,-0.604,-0.061121716889807054,-0.24583098624979538,-1.0,-1.0,-1.0,-1.0,-1.0,-0.776071561755353,-0.8124093342714332,-0.5646151658565008,4,-1.0,-0.7882740154708218
2021-11-17,100.5234117978154,1.298,2.359,2962.42,-0.20052691220801305,-0.5990000000000001,-0.059884609582426584,-0.23073078107817585,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7689326595115155,-0.7952403384213332,-0.5300157793242599,4,-1.0,-0.7735471943142772
2021-11-18,100.23070701631534,1.29,2.338,2947.38,-0.20052691220801305,-0.5900000000000001,-0.0602960220684059,-0.20476035667197232,-1.0,-1.0,-1.0,-1.0,-1.0,-0.756702899734271,-0.7999649086684307,-0.47045836903059857,4,-1.0,-0.756781544358325
2021-11-19,100.50794738626252,1.292,2.372,2971.02,-0.20052691220801305,-0.5940000000000001,-0.061241245355770246,-0.217235948843171,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7611458400275464,-0.8117296757405742,-0.49921515910722497,4,-1.0,-0.7680226687188364
2021-11-22,100.43526570033134,1.307,2.386,3013.25,-0.20052691220801305,-0.614,-0.06193346962952617,-0.2313571386205776,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7860141398369306,-0.8201029265080493,-0.5317478731094304,4,-1.0,-0.7844662348636026
2021-11-23,100.26010841642636,1.318,2.4,2997.33,-0.20052691220801305,-0.6230000000000001,-0.06368228102695817,-0.22600081009792083,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7967448738565546,-0.8423813400518461,-0.5195234192072773,4,-1.0,-0.7896624082789194
2021-11-24,100.31935265573134,1.323,2.394,2994.29,-0.20052691220801305,-0.624,-0.057261434601622696,-0.22220217458865188,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7972339829945866,-0.7568530023012621,-0.5108806976246747,4,-1.0,-0.7662419207301308
2021-11-25,100.35870760168716,1.305,2.348,2980.27,-0.20052691220801305,-0.613,-0.055981690977724874,-0.196866797398258,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7824385960125005,-0.739395751239502,-0.45273321944302924,4,-1.0,-0.7436418916737579
2021-11-26,100.2640597218984,1.288,2.255,2936.44,-0.20052691220801305,-0.5890000000000001,-0.05873117009419904,-0.1674389730314057,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7511566982292273,-0.7750659823393473,-0.38516448713055607,4,-1.0,-0.7278467919247826
2021-11-29,100.07735612478214,1.297,2.266,2909.32,-0.20052691220801305,-0.59,-0.06168664177311456,-0.16277579952595922,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7517841642612408,-0.8133036128426486,-0.37454336253924725,4,-1.0,-0.7349077849107841
2021-11-30,99.99964187178058,1.292,2.213,2839.01,-0.20052691220801305,-0.5790000000000001,-0.06558949207224796,-0.1226678972164128,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7371621012199663,-0.8638158776913099,-0.2823477957572315,4,-1.0,-0.7208314436671268
2021-12-01,100.38364882076442,1.319,2.182,2899.72,-0.06950674855350765,-0.607,-0.06229052659030643,-0.13959940698592255,-1.0,-1.0,-1.0,-1.0,-0.4009250224283703,-0.7721086153648035,-0.8195872350519454,-0.32141899371350807,4,-1.0,-0.5785099666396568
2021-12-02,101.01485306794156,1.327,2.198,2945.27,-0.06950674855350765,-0.611,-0.057376231128564825,-0.17114537727929052,-1.0,-1.0,-1.0,-1.0,-0.4009846961878174,-0.7764838063962344,-0.7543537812775281,-0.39415797414519904,4,-1.0,-0.5814950645016947
2021-12-03,101.29189635780772,1.343,2.234,2968.33,-0.06950674855350765,-0.628,-0.055051593621434414,-0.16620099361075785,-1.0,-1.0,-1.0,-1.0,-0.4010443942328644,-0.7973141906249055,-0.7233040559851217,-0.382876755860704,4,-1.0,-0.5761348491758989
2021-12-06,101.27467972534296,1.328,2.213,2973.25,-0.06950674855350765,-0.6120000000000001,-0.05128200913778436,-0.1484098582652549,-1.0,-1.0,-1.0,-1.0,-0.4011041164659811,-0.7762925614400042,-0.673412737468252,-0.34199379928337204,4,-1.0,-0.5482008036644024
2021-12-07,100.9745704850585,1.33,2.24,2991.72,-0.06950674855350765,-0.6160000000000001,-0.056775951450462436,-0.1496776807507239,-1.0,-1.0,-1.0,-1.0,-0.40116386278999305,-0.7806477327708153,-0.7450153479425202,-0.3450181236749662,4,-1.0,-0.5679612667945737
2021-12-08,101.08972292310904,1.32,2.185,3001.8,-0.06950674855350765,-0.6100000000000001,-0.058938724568059264,-0.13677950501462477,-1.0,-1.0,-1.0,-1.0,-0.40122363310807974,-0.7723519577761859,-0.7727759087160772,-0.3153851371894694,4,-1.0,-0.5654341591974531
2021-12-09,101.32767131403962,1.322,2.188,3029.57,-0.06950674855350765,-0.6130000000000001,-0.06582054346272681,-0.1418393417039125,-1.0,-1.0,-1.0,-1.0,-0.4012834273237731,-0.7754514114848684,-0.8620889999692309,-0.3271522535670596,4,-1.0,-0.591494023086233
2021-12-10,101.53345742785716,1.329,2.201,3010.23,-0.06950674855350765,-0.621,-0.06711040503761989,-0.15314032965431337,-1.0,-1.0,-1.0,-1.0,-0.40134324534095617,-0.7848468437021698,-0.8780072533451235,-0.3533215662898287,4,-1.0,-0.6043797271695195
2021-12-13,101.30829917204194,1.328,2.169,3001.66,-0.06950674855350765,-0.6180000000000001,-0.06788396716472977,-0.1266174420033937,-1.0,-1.0,-1.0,-1.0,-0.4014030870638614,-0.7803462057257298,-0.8871194062206006,-0.2922221861186978,4,-1.0,-0.5902727212822224
