,pv01_3Y,pv01_10Y,dv01_3Y,dv01_10Y,face_3Y,face_10Y,face_total,margin
2021-01-25,29553,93956,-4480628,-2580765,15161298094,2746767684,17908065777,895403289
2021-01-26,29554,93973,-4485667,-2612494,15177717781,2780043805,17957761587,897888079
2021-01-27,29558,94051,-4421435,-2594968,14958414252,2759098429,17717512681,885875634
2021-01-28,29564,94071,-4443736,-2593322,15031034076,2756767718,17787801794,889390090
2021-01-29,29569,94132,-4493186,-2627857,15195801044,2791682043,17987483087,899374154
2021-02-01,29563,94036,-4760667,-2831912,16103497143,3011507454,19115004597,955750230
2021-02-02,29560,94076,-4841173,-2908183,16377327728,3091317439,19468645167,973432258
2021-02-03,29561,94011,-4928354,-2947834,16671731683,3135641870,19807373552,990368678
2021-02-04,29558,93854,-4866490,-2898978,16464153464,3088828067,19552981531,977649077
2021-02-05,29561,93848,-4956497,-3177811,16767255097,3386134519,20153389616,1007669481
2021-02-08,29555,93664,-4650810,-2954515,15736289246,3154360322,18890649568,944532478
2021-02-09,29553,93655,-4648028,-3066761,15727593209,3274540940,19002134149,950106707
2021-02-10,29548,93605,-4577647,-3118000,15492156169,3331002334,18823158503,941157925
2021-02-15,29540,93462,-4344621,-2906321,14707432147,3109627245,17817059393,890852970
2021-02-16,29539,93489,-4369877,-2924370,14793779511,3128022330,17921801841,896090092
2021-02-17,29533,93354,-4136135,-2837381,14005100502,3039378977,17044479479,852223974
2021-02-18,29528,93341,-3982963,-2846354,13488593740,3049422168,16538015909,826900795
2021-02-19,29527,93337,-3834948,-2866983,12987774101,3071637064,16059411165,802970558
2021-02-22,29518,93167,-3505420,-2636152,11875396971,2829481359,14704878330,735243916
2021-02-23,29529,93314,-3366324,-2476397,11400056986,2653830101,14053887088,702694354
2021-02-24,29535,93434,-3382459,-2414919,11452266350,2584634755,14036901105,701845055
2021-02-25,29527,93241,-3311503,-2271937,11215148360,2436640050,13651788409,682589420
2021-02-26,29515,93111,-3269689,-2225389,11077982571,2390045123,13468027693,673401385
2021-03-02,29518,93184,-3312367,-2188481,11221488137,2348552159,13570040296,678502015
2021-03-03,29520,93273,-3367160,-2143661,11406264679,2298252853,13704517533,685225877
2021-03-04,29515,93225,-3439138,-2171995,11652004297,2329853794,13981858091,699092905
2021-03-05,29500,92964,-2862804,-1872443,9704385294,2014149636,11718534930,585926746
2021-03-08,29474,92722,-2333689,-1693196,7917765566,1826101771,9743867337,487193367
2021-03-09,29470,92747,-2328764,-1670707,7902211100,1801369175,9703580276,485179014
2021-03-10,29481,92842,-2214364,-1635697,7511178354,1761815545,9272993898,463649695
2021-03-11,29483,92832,-2212256,-1636624,7503419651,1762996514,9266416164,463320808
2021-03-12,29462,92462,-1799584,-1363124,6108224161,1474245868,7582470029,379123501
2021-03-15,29449,92307,-1736078,-1340334,5895241382,1452037965,7347279348,367363967
2021-03-16,29470,92520,-1499833,-1241465,5089369171,1341838378,6431207549,321560377
2021-03-17,29467,92451,-1498131,-1238111,5084141453,1339212846,6423354299,321167715
2021-03-18,29476,92400,-1486399,-1240637,5042748237,1342675182,6385423418,319271171
2021-03-19,29482,92509,-1473611,-1214770,4998368548,1313134884,6311503432,315575172
2021-03-22,29482,92600,-1465873,-1201184,4972040568,1297177081,6269217650,313460882
2021-03-23,29479,92643,-1478069,-1205789,5014015752,1301550128,6315565880,315778294
2021-03-24,29487,92832,-1443633,-1163334,4895904151,1253155807,6149059958,307452998
2021-03-25,29489,92880,-1417239,-1143721,4805927245,1231399704,6037326949,301866347
2021-03-26,29481,92689,-1342507,-1079159,4553757041,1164281979,5718039020,285901951
2021-03-29,29484,92802,-971267,-773596,3294223159,833595341,4127818500,206390925
2021-03-30,29467,92405,-947574,-703153,3215674679,760946257,3976620936,198831047
2021-03-31,29470,92462,-1151169,-904602,3906178659,978349443,4884528102,244226405
2021-04-01,29473,92542,-1089196,-866629,3695542900,936472003,4632014903,231600745
2021-04-02,29471,92466,-1103611,-868385,3744719339,939144957,4683864295,234193215
2021-04-05,29451,92204,-1043322,-866244,3542531370,939487370,4482018740,224100937
2021-04-06,29460,92300,-1055970,-859861,3584464238,931589652,4516053890,225802694
2021-04-07,29472,92438,-1021693,-828813,3466693896,896617978,4363311874,218165594
2021-04-08,29492,92690,-949390,-754536,3219147288,814042307,4033189595,201659480
2021-04-09,29491,92648,-945325,-753654,3205445753,813462695,4018908448,200945422
2021-04-12,29505,92856,-900232,-714634,3051167133,769613585,3820780718,191039036
2021-04-13,29506,92787,-884034,-713361,2996088254,768820228,3764908482,188245424
2021-04-14,29515,92965,-845005,-682412,2862996681,734048653,3597045334,179852267
2021-04-15,29500,92877,-821951,-683265,2786239656,735670358,3521910014,176095501
2021-04-16,29491,92825,-808365,-677266,2741094238,729615217,3470709455,173535473
2021-04-19,29494,92944,-753710,-621226,2555433617,668385340,3223818956,161190948
2021-04-20,29488,92799,-408716,-333372,1386050296,359238757,1745289052,87264453
2021-04-21,29496,92861,-412584,-326501,1398783476,351601414,1750384891,87519245
2021-04-22,29496,92863,-403968,-297354,1369559988,320206679,1689766667,84488333
2021-04-23,29496,92701,-418829,-303161,1419946650,327032632,1746979282,87348964
2021-04-26,29494,92572,-428109,-306589,1451507977,331188084,1782696061,89134803
2021-04-27,29492,92596,-481252,-369167,1631785332,398684243,2030469575,101523479
2021-04-28,29486,92519,-479348,-592281,1625666258,640168704,2265834961,113291748
2021-04-29,29483,92468,-663571,-559282,2250671988,604836788,2855508777,142775439
2021-04-30,29483,92426,-597201,-522006,2025591406,564782795,2590374201,129518710
2021-05-03,29489,92502,-531083,-570088,1800980501,616296539,2417277041,120863852
2021-05-04,29484,92441,-877897,-841588,2977540887,910407407,3887948294,194397415
2021-05-06,29489,92554,-739189,-713163,2506624029,770541492,3277165522,163858276
2021-05-07,29485,92466,-1236545,-1116983,4193802888,1207989670,5401792559,270089628
2021-05-10,29487,92435,-1482633,-1106368,5028056531,1196918905,6224975436,311248772
2021-05-11,29495,92465,-1444387,-1132548,4897116735,1224843536,6121960271,306098014
2021-05-12,29494,92480,-1436540,-1154815,4870546126,1248722785,6119268911,305963446
2021-05-13,29489,92331,-1404591,-1173347,4763176332,1270799789,6033976121,301698806
2021-05-14,29493,92344,-1389116,-1215606,4710004116,1316394489,6026398604,301319930
2021-05-17,29501,92503,-1368184,-1217228,4637822342,1315874456,5953696798,297684840
2021-05-18,29502,92517,-1254193,-1224795,4251167487,1323862746,5575030233,278751512
2021-05-20,29497,92470,-1214640,-1244280,4117782627,1345597106,5463379734,273168987
2021-05-21,29500,92549,-1089356,-1239965,3692738060,1339791806,5032529866,251626493
2021-05-24,29488,92504,-1097290,-1190930,3721156135,1287436277,5008592412,250429621
2021-05-25,29474,92420,-1033035,-970772,3504856913,1050396577,4555253489,227762674
2021-05-26,29466,92363,-1100641,-1161136,3735244062,1257138327,4992382389,249619119
2021-05-27,29483,92528,-1071305,-1050264,3633674706,1135077822,4768752528,238437626
2021-05-28,29456,92256,-1104544,-1111418,3749749246,1204706449,4954455695,247722785
2021-05-31,29435,92031,-1170576,-1160125,3976751861,1260573917,5237325778,261866289
2021-06-01,29446,92077,-1287200,-1228838,4371438056,1334571036,5706009092,285300455
2021-06-02,29452,92094,-1418028,-1270731,4814669732,1379823248,6194492980,309724649
2021-06-03,29452,92112,-1444280,-1301874,4903828035,1413363359,6317191394,315859570
2021-06-04,29443,92126,-1473050,-1294762,5002986973,1405423233,6408410206,320420510
2021-06-07,29445,92184,-1490867,-1290640,5063196346,1400062500,6463258846,323162942
2021-06-08,29443,92286,-1617879,-1338191,5494876712,1450051645,6944928357,347246418
2021-06-09,29445,92331,-1690386,-1311617,5740822015,1420559810,7161381825,358069091
2021-06-10,29431,92355,-1769885,-1196332,6013603343,1295361899,7308965242,365448262
2021-06-11,29427,92346,-1771391,-1219663,6019628500,1320750127,7340378628,367018931
2021-06-14,29414,92221,-1772583,-1215419,6026336976,1317948672,7344285648,367214282
2021-06-15,29395,92203,-1737331,-1255453,5910233607,1361622245,7271855852,363592793
2021-06-16,29410,92282,-1697128,-1233298,5770521332,1336451786,7106973118,355348656
2021-06-17,29403,92193,-1693285,-1199091,5758873784,1300631375,7059505160,352975258
2021-06-18,29412,92382,-1686915,-839058,5735528099,908244366,6643772465,332188623
2021-06-21,29399,92389,-1677998,-845176,5707706749,914804852,6622511601,331125580
2021-06-22,29408,92274,-1678700,-838131,5708286002,908309340,6616595342,330829767
2021-06-23,29411,92271,-1678612,-822811,5707428988,891737349,6599166337,329958317
2021-06-24,29394,92159,-1707727,-909295,5809852287,986655655,6796507942,339825397
2021-06-25,29362,91940,-1599340,-915140,5447036035,995368036,6442404072,322120204
2021-06-28,29353,91772,-1594097,-1258894,5430725228,1371766574,6802491802,340124590
2021-06-29,29371,91916,-1550532,-1179269,5279118035,1282992518,6562110553,328105528
2021-06-30,29373,91950,-1611280,-1176951,5485570417,1279997100,6765567517,338278376
2021-07-01,29364,91858,-1617148,-1305365,5507250872,1421062873,6928313745,346415687
2021-07-02,29361,91840,-1636591,-1396925,5574037305,1521049237,7095086542,354754327
2021-07-05,29372,91973,-1662597,-1499372,5660477917,1630234636,7290712553,364535628
2021-07-06,29369,91918,-1664177,-1540885,5666434197,1676363889,7342798086,367139904
2021-07-07,29388,92203,-1626545,-1406404,5534699659,1525329820,7060029479,353001474
2021-07-08,29411,92444,-1451211,-1228937,4934234744,1329379471,6263614215,313180711
2021-07-09,29409,92375,-1269164,-1134931,4315601784,1228616589,5544218372,277210919
2021-07-12,29406,92427,-1336820,-1150536,4546105266,1244808725,5790913991,289545700
2021-07-13,29392,92359,-1347175,-981723,4583426218,1062942232,5646368451,282318423
2021-07-14,29400,92483,-1303872,-855555,4434994315,925093270,5360087585,268004379
2021-07-15,29357,92332,-1192479,-765990,4061997615,829606822,4891604438,244580222
2021-07-16,29356,92247,-1202954,-659046,4097783420,714435745,4812219165,240610958
2021-07-19,29358,92340,-1200679,-488022,4089720980,528504772,4618225752,230911288
2021-07-20,29374,92622,-1260619,-364325,4291578871,393346307,4684925178,234246259
2021-07-21,29390,92758,-1284743,-325806,4371416031,351242665,4722658696,236132935
2021-07-22,29384,92617,-1022949,-282797,3481333631,305341221,3786674852,189333743
2021-07-23,29382,92674,-1019535,-253132,3469885724,273143525,3743029249,187151462
2021-07-26,29389,92784,-1001624,-251722,3408150267,271298703,3679448970,183972448
2021-07-27,29386,92776,-975068,-252354,3318140690,272003754,3590144444,179507222
2021-07-28,29374,92798,-963084,-252389,3278699337,271976452,3550675789,177533789
2021-07-29,29362,92609,-814418,-245381,2773727354,264963222,3038690576,151934529
2021-07-30,29370,92715,-859868,-245217,2927688587,264483837,3192172424,159608621
2021-08-02,29363,92560,-916543,-242986,3121379196,262517431,3383896628,169194831
2021-08-03,29363,92602,-976797,163131,3326673888,176163167,3502837055,175141853
2021-08-04,29370,92672,-1015669,131050,3458158009,141412719,3599570729,179978536
2021-08-05,29369,92607,-999299,104991,3402578638,113372815,3515951453,175797573
2021-08-06,29364,92463,-981552,59520,3342726138,64371810,3407097948,170354897
2021-08-09,29367,92433,-969764,-25559,3302245025,27651455,3329896480,166494824
2021-08-10,29371,92459,-970685,-250260,3304920086,270670663,3575590749,178779537
2021-08-11,29374,92397,-1083978,-214066,3690264423,231681432,3921945855,196097293
2021-08-12,29373,92444,-977167,-248859,3326727045,269201333,3595928378,179796419
2021-08-13,29378,92483,-1443743,-848009,4914366248,916938571,5831304819,291565241
2021-08-17,29387,92675,-1462416,-889401,4976466079,959700499,5936166578,296808329
2021-08-18,29385,92707,-1286578,-841955,4378405677,908188516,5286594193,264329710
2021-08-19,29394,92846,-1274276,-728512,4335172629,784647654,5119820283,255991014
2021-08-20,29396,92988,-1176409,-562149,4001969307,604539977,4606509284,230325464
2021-08-23,29381,92737,-1147181,-532148,3904496624,573824476,4478321100,223916055
2021-08-24,29362,92510,-1187368,-489096,4043870565,528694851,4572565416,228628271
2021-08-25,29362,92550,-1061153,-483384,3614087898,522297525,4136385423,206819271
2021-08-26,29355,92530,-1155328,-466297,3935670988,503943780,4439614767,221980738
